Date,FacilityId,Certification,Automation_Level,Capacity,Production,Capacity_Utilization,Automation_Factor,Employee_Count
2024-08-01,FAC003,OHSAS 18001,High,83041,80176,0.9655,1.2,2170
2024-09-01,FAC003,OHSAS 18001,High,83041,82400,0.9923,1.2,1960
2024-10-01,FAC003,OHSAS 18001,High,83041,78709,0.9478,1.2,2040
2024-11-01,FAC003,OHSAS 18001,High,83041,83041,1.0,1.2,2290
2024-12-01,FAC003,OHSAS 18001,High,83041,83041,1.0,1.2,2050
2025-01-01,FAC003,OHSAS 18001,High,89961,89961,1.0,1.2,2340
2025-02-01,FAC003,OHSAS 18001,High,89961,84804,0.9427,1.2,2280
2025-03-01,FAC003,OHSAS 18001,High,89961,84602,0.9404,1.2,2320
2025-04-01,FAC003,OHSAS 18001,High,89961,85965,0.9556,1.2,2330
2025-05-01,FAC003,OHSAS 18001,High,89961,81483,0.9058,1.2,2250
2025-06-01,FAC003,OHSAS 18001,High,89961,87363,0.9711,1.2,2270
2025-07-01,FAC003,OHSAS 18001,High,89961,87893,0.977,1.2,2250
2025-08-01,FAC003,OHSAS 18001,High,89961,84800,0.9426,1.2,2150
2025-09-01,FAC003,OHSAS 18001,High,89961,89961,1.0,1.2,2170
2025-10-01,FAC003,OHSAS 18001,High,89961,82056,0.9121,1.2,2150
2025-11-01,FAC003,OHSAS 18001,High,89961,87751,0.9754,1.2,2330
2025-12-01,FAC003,OHSAS 18001,High,89961,86692,0.9637,1.2,2260
2016-01-01,FAC004,IATF 16949,Medium,78171,60359,0.7721,1.1,1820
2016-02-01,FAC004,IATF 16949,Medium,78171,64651,0.827,1.1,1810
2016-03-01,FAC004,IATF 16949,Medium,78171,67333,0.8614,1.1,1990
2016-04-01,FAC004,IATF 16949,Medium,78171,68371,0.8746,1.1,1960
2016-05-01,FAC004,IATF 16949,Medium,78171,66615,0.8522,1.1,1900
2016-06-01,FAC004,IATF 16949,Medium,78171,64003,0.8188,1.1,1720
2016-07-01,FAC004,IATF 16949,Medium,78171,61752,0.79,1.1,1880
2016-08-01,FAC004,IATF 16949,Medium,78171,65141,0.8333,1.1,1740
2016-09-01,FAC004,IATF 16949,Medium,78171,70642,0.9037,1.1,1900
2016-10-01,FAC004,IATF 16949,Medium,78171,63961,0.8182,1.1,1840
2016-11-01,FAC004,IATF 16949,Medium,78171,55441,0.7092,1.1,1600
2016-12-01,FAC004,IATF 16949,Medium,78171,65901,0.843,1.1,1900
2017-01-01,FAC004,IATF 16949,Medium,78171,65566,0.8388,1.1,1910
2017-02-01,FAC004,IATF 16949,Medium,78171,65981,0.8441,1.1,1840
2017-03-01,FAC004,IATF 16949,Medium,78171,68697,0.8788,1.1,1930
2017-04-01,FAC004,IATF 16949,Medium,78171,39085,0.5,1.1,1190
2017-05-01,FAC004,IATF 16949,Medium,78171,66975,0.8568,1.1,1890
2017-06-01,FAC004,IATF 16949,Medium,78171,74778,0.9566,1.1,2160
2017-07-01,FAC004,IATF 16949,Medium,78171,68263,0.8733,1.1,1810
2017-08-01,FAC004,IATF 16949,Medium,78171,67357,0.8617,1.1,1900
2017-09-01,FAC004,IATF 16949,Medium,78171,69159,0.8847,1.1,2150
2017-10-01,FAC004,IATF 16949,Medium,78171,67991,0.8698,1.1,2040
2017-11-01,FAC004,IATF 16949,Medium,78171,71863,0.9193,1.1,2160
2017-12-01,FAC004,IATF 16949,Medium,78171,68561,0.8771,1.1,1880
2018-01-01,FAC004,IATF 16949,Medium,78171,70146,0.8973,1.1,1750
2018-02-01,FAC004,IATF 16949,Medium,78171,62971,0.8056,1.1,1730
2018-03-01,FAC004,IATF 16949,Medium,78171,67174,0.8593,1.1,1880
2018-04-01,FAC004,IATF 16949,Medium,78171,65696,0.8404,1.1,1780
2018-05-01,FAC004,IATF 16949,Medium,78171,71541,0.9152,1.1,2140
2018-06-01,FAC004,IATF 16949,Medium,78171,67373,0.8619,1.1,1890
2018-07-01,FAC004,IATF 16949,Medium,78171,71741,0.9177,1.1,2000
2018-08-01,FAC004,IATF 16949,Medium,78171,74284,0.9503,1.1,2009
2018-09-01,FAC004,IATF 16949,Medium,78171,69945,0.8948,1.1,1870
2018-10-01,FAC004,IATF 16949,Medium,78171,66383,0.8492,1.1,1770
2018-11-01,FAC004,IATF 16949,Medium,78171,68172,0.8721,1.1,1860
2018-12-01,FAC004,IATF 16949,Medium,78171,65529,0.8383,1.1,1820
2019-01-01,FAC004,IATF 16949,Medium,85988,68271,0.794,1.1,2029
2019-02-01,FAC004,IATF 16949,Medium,85988,78697,0.9152,1.1,2260
2019-03-01,FAC004,IATF 16949,Medium,85988,73682,0.8569,1.1,1980
2019-04-01,FAC004,IATF 16949,Medium,85988,42994,0.5,1.1,1250
2019-05-01,FAC004,IATF 16949,Medium,85988,77868,0.9056,1.1,2120
2019-06-01,FAC004,IATF 16949,Medium,85988,74935,0.8715,1.1,2140
2019-07-01,FAC004,IATF 16949,Medium,85988,68499,0.7966,1.1,1770
2019-08-01,FAC004,IATF 16949,Medium,85988,75352,0.8763,1.1,2140
2019-09-01,FAC004,IATF 16949,Medium,85988,69888,0.8128,1.1,1800
2019-10-01,FAC004,IATF 16949,Medium,85988,76232,0.8865,1.1,2180
2019-11-01,FAC004,IATF 16949,Medium,85988,75747,0.8809,1.1,2060
2019-12-01,FAC004,IATF 16949,Medium,85988,71103,0.8269,1.1,2050
2020-01-01,FAC004,IATF 16949,Medium,85988,66277,0.7708,1.1,1830
2020-02-01,FAC004,IATF 16949,Medium,85988,66606,0.7746,1.1,1760
2020-03-01,FAC004,IATF 16949,Medium,85988,70451,0.8193,1.1,2070
2020-04-01,FAC004,IATF 16949,Medium,85988,42994,0.5,1.1,1240
2020-05-01,FAC004,IATF 16949,Medium,85988,77126,0.8969,1.1,2190
2020-06-01,FAC004,IATF 16949,Medium,85988,75056,0.8729,1.1,2100
2020-07-01,FAC004,IATF 16949,Medium,85988,73396,0.8536,1.1,2080
2020-08-01,FAC004,IATF 16949,Medium,85988,74082,0.8615,1.1,2110
2020-09-01,FAC004,IATF 16949,Medium,85988,75306,0.8758,1.1,2190
2020-10-01,FAC004,IATF 16949,Medium,85988,66749,0.7763,1.1,1960
2020-11-01,FAC004,IATF 16949,Medium,85988,76208,0.8863,1.1,2310
2020-12-01,FAC004,IATF 16949,Medium,85988,63814,0.7421,1.1,1740
2021-01-01,FAC004,IATF 16949,Medium,85988,71176,0.8277,1.1,2050
2021-02-01,FAC004,IATF 16949,Medium,85988,73457,0.8543,1.1,1950
2021-03-01,FAC004,IATF 16949,Medium,85988,70679,0.822,1.1,1930
2021-04-01,FAC004,IATF 16949,Medium,85988,73565,0.8555,1.1,2020
2021-05-01,FAC004,IATF 16949,Medium,85988,72213,0.8398,1.1,2100
2021-06-01,FAC004,IATF 16949,Medium,85988,77361,0.8997,1.1,2050
2021-07-01,FAC004,IATF 16949,Medium,85988,77360,0.8997,1.1,2240
2021-08-01,FAC004,IATF 16949,Medium,85988,75243,0.875,1.1,2070
2021-09-01,FAC004,IATF 16949,Medium,85988,71918,0.8364,1.1,2130
2021-10-01,FAC004,IATF 16949,Medium,85988,42994,0.5,1.1,1060
2021-11-01,FAC004,IATF 16949,Medium,85988,65592,0.7628,1.1,1760
2021-12-01,FAC004,IATF 16949,Medium,85988,80877,0.9406,1.1,2170
2022-01-01,FAC004,IATF 16949,Medium,93805,83657,0.8918,1.1,2330
2022-02-01,FAC004,IATF 16949,Medium,93805,76312,0.8135,1.1,2150
2022-03-01,FAC004,IATF 16949,Medium,93805,80606,0.8593,1.1,2430
2022-04-01,FAC004,IATF 16949,Medium,93805,79001,0.8422,1.1,2260
2022-05-01,FAC004,IATF 16949,Medium,93805,78444,0.8362,1.1,2180
2022-06-01,FAC004,IATF 16949,Medium,93805,75629,0.8062,1.1,2290
2022-07-01,FAC004,IATF 16949,Medium,93805,82549,0.88,1.1,2320
2022-08-01,FAC004,IATF 16949,Medium,93805,74927,0.7988,1.1,2020
2022-09-01,FAC004,IATF 16949,Medium,93805,81642,0.8703,1.1,2360
2022-10-01,FAC004,IATF 16949,Medium,93805,83078,0.8856,1.1,2410
2022-11-01,FAC004,IATF 16949,Medium,93805,75307,0.8028,1.1,2140
2022-12-01,FAC004,IATF 16949,Medium,93805,82217,0.8765,1.1,2180
2023-01-01,FAC004,IATF 16949,Medium,93805,80222,0.8552,1.1,2120
2023-02-01,FAC004,IATF 16949,Medium,93805,80907,0.8625,1.1,2280
2023-03-01,FAC004,IATF 16949,Medium,93805,79609,0.8487,1.1,2180
2023-04-01,FAC004,IATF 16949,Medium,93805,88900,0.9477,1.1,2660
2023-05-01,FAC004,IATF 16949,Medium,93805,81196,0.8656,1.1,2130
2023-06-01,FAC004,IATF 16949,Medium,93805,81772,0.8717,1.1,2510
2023-07-01,FAC004,IATF 16949,Medium,93805,82796,0.8826,1.1,2460
2023-08-01,FAC004,IATF 16949,Medium,93805,79253,0.8449,1.1,2240
2023-09-01,FAC004,IATF 16949,Medium,93805,69661,0.7426,1.1,1890
2023-10-01,FAC004,IATF 16949,Medium,93805,74028,0.7892,1.1,2029
2023-11-01,FAC004,IATF 16949,Medium,93805,78312,0.8348,1.1,2370
2023-12-01,FAC004,IATF 16949,Medium,93805,76714,0.8178,1.1,2020
2024-01-01,FAC004,IATF 16949,Medium,93805,76419,0.8147,1.1,2150
2024-02-01,FAC004,IATF 16949,Medium,93805,81271,0.8664,1.1,2130
2024-03-01,FAC004,IATF 16949,Medium,93805,46902,0.5,1.1,1340
2024-04-01,FAC004,IATF 16949,Medium,93805,46902,0.5,1.1,1280
2024-05-01,FAC004,IATF 16949,Medium,93805,46902,0.5,1.1,1370
2024-06-01,FAC004,IATF 16949,Medium,93805,87140,0.9289,1.1,2140
2024-07-01,FAC004,IATF 16949,Medium,93805,77200,0.823,1.1,2270
2024-08-01,FAC004,IATF 16949,Medium,93805,46902,0.5,1.1,1300
2024-09-01,FAC004,IATF 16949,Medium,93805,46902,0.5,1.1,1180
2024-10-01,FAC004,IATF 16949,Medium,93805,75882,0.8089,1.1,2000
2024-11-01,FAC004,IATF 16949,Medium,93805,83505,0.8902,1.1,2340
2024-12-01,FAC004,IATF 16949,Medium,93805,79006,0.8422,1.1,2170
2025-01-01,FAC004,IATF 16949,Medium,101622,82777,0.8146,1.1,2370
2025-02-01,FAC004,IATF 16949,Medium,101622,95368,0.9385,1.1,2570
2025-03-01,FAC004,IATF 16949,Medium,101622,83847,0.8251,1.1,2420
2025-04-01,FAC004,IATF 16949,Medium,101622,88605,0.8719,1.1,2380
2025-05-01,FAC004,IATF 16949,Medium,101622,89746,0.8831,1.1,2550
2025-06-01,FAC004,IATF 16949,Medium,101622,86165,0.8479,1.1,2700
2025-07-01,FAC004,IATF 16949,Medium,101622,50811,0.5,1.1,1340
2025-08-01,FAC004,IATF 16949,Medium,101622,82052,0.8074,1.1,2330
2025-09-01,FAC004,IATF 16949,Medium,101622,85085,0.8373,1.1,2520
2025-10-01,FAC004,IATF 16949,Medium,101622,89468,0.8804,1.1,2560
2025-11-01,FAC004,IATF 16949,Medium,101622,77186,0.7595,1.1,2330
2025-12-01,FAC004,IATF 16949,Medium,101622,89604,0.8817,1.1,2590
2016-01-01,FAC005,ISO 9001,Medium,84523,69218,0.8189,1.1,1970
2016-02-01,FAC005,ISO 9001,Medium,84523,76408,0.904,1.1,2140
2016-03-01,FAC005,ISO 9001,Medium,84523,73095,0.8648,1.1,1970
2016-04-01,FAC005,ISO 9001,Medium,84523,72247,0.8548,1.1,2050
2016-05-01,FAC005,ISO 9001,Medium,84523,80773,0.9556,1.1,2390
2016-06-01,FAC005,ISO 9001,Medium,84523,84523,1.0,1.1,2570
2016-07-01,FAC005,ISO 9001,Medium,84523,69247,0.8193,1.1,1790
2016-08-01,FAC005,ISO 9001,Medium,84523,42261,0.5,1.1,1200
2016-09-01,FAC005,ISO 9001,Medium,84523,75173,0.8894,1.1,2150
2016-10-01,FAC005,ISO 9001,Medium,84523,65577,0.7758,1.1,1800
2016-11-01,FAC005,ISO 9001,Medium,84523,42261,0.5,1.1,1320
2016-12-01,FAC005,ISO 9001,Medium,84523,79957,0.946,1.1,2330
2017-01-01,FAC005,ISO 9001,Medium,84523,73489,0.8695,1.1,2140
2017-02-01,FAC005,ISO 9001,Medium,84523,75585,0.8943,1.1,2040
2017-03-01,FAC005,ISO 9001,Medium,84523,78000,0.9228,1.1,2220
2017-04-01,FAC005,ISO 9001,Medium,84523,42261,0.5,1.1,1210
2017-05-01,FAC005,ISO 9001,Medium,84523,71117,0.8414,1.1,2120
2017-06-01,FAC005,ISO 9001,Medium,84523,71836,0.8499,1.1,2230
2017-07-01,FAC005,ISO 9001,Medium,84523,73040,0.8641,1.1,2050
2017-08-01,FAC005,ISO 9001,Medium,84523,79130,0.9362,1.1,2350
2017-09-01,FAC005,ISO 9001,Medium,84523,66769,0.79,1.1,2070
2017-10-01,FAC005,ISO 9001,Medium,84523,69303,0.8199,1.1,1830
2017-11-01,FAC005,ISO 9001,Medium,84523,75519,0.8935,1.1,1900
2017-12-01,FAC005,ISO 9001,Medium,84523,71586,0.8469,1.1,2060
2018-01-01,FAC005,ISO 9001,Medium,84523,69287,0.8197,1.1,2020
2018-02-01,FAC005,ISO 9001,Medium,84523,42261,0.5,1.1,1270
2018-03-01,FAC005,ISO 9001,Medium,84523,70267,0.8313,1.1,1950
2018-04-01,FAC005,ISO 9001,Medium,84523,68685,0.8126,1.1,1990
2018-05-01,FAC005,ISO 9001,Medium,84523,74140,0.8772,1.1,2080
2018-06-01,FAC005,ISO 9001,Medium,84523,73737,0.8724,1.1,2050
2018-07-01,FAC005,ISO 9001,Medium,84523,70102,0.8294,1.1,2029
2018-08-01,FAC005,ISO 9001,Medium,84523,74160,0.8774,1.1,2160
2018-09-01,FAC005,ISO 9001,Medium,84523,72105,0.8531,1.1,2130
2018-10-01,FAC005,ISO 9001,Medium,84523,80912,0.9573,1.1,2430
2018-11-01,FAC005,ISO 9001,Medium,84523,72436,0.857,1.1,1990
2018-12-01,FAC005,ISO 9001,Medium,84523,78152,0.9246,1.1,2250
2019-01-01,FAC005,ISO 9001,Medium,92975,81886,0.8807,1.1,2290
2019-02-01,FAC005,ISO 9001,Medium,92975,46487,0.5,1.1,1310
2019-03-01,FAC005,ISO 9001,Medium,92975,70840,0.7619,1.1,2090
2019-04-01,FAC005,ISO 9001,Medium,92975,82752,0.89,1.1,2270
2019-05-01,FAC005,ISO 9001,Medium,92975,82364,0.8859,1.1,2440
2019-06-01,FAC005,ISO 9001,Medium,92975,82230,0.8844,1.1,2290
2019-07-01,FAC005,ISO 9001,Medium,92975,83617,0.8993,1.1,2440
2019-08-01,FAC005,ISO 9001,Medium,92975,82545,0.8878,1.1,2400
2019-09-01,FAC005,ISO 9001,Medium,92975,77927,0.8382,1.1,2260
2019-10-01,FAC005,ISO 9001,Medium,92975,80267,0.8633,1.1,2430
2019-11-01,FAC005,ISO 9001,Medium,92975,73951,0.7954,1.1,2090
2019-12-01,FAC005,ISO 9001,Medium,92975,83407,0.8971,1.1,2310
2020-01-01,FAC005,ISO 9001,Medium,92975,82037,0.8824,1.1,2360
2020-02-01,FAC005,ISO 9001,Medium,92975,79689,0.8571,1.1,2350
2020-03-01,FAC005,ISO 9001,Medium,92975,78077,0.8398,1.1,2180
2020-04-01,FAC005,ISO 9001,Medium,92975,72680,0.7817,1.1,2029
2020-05-01,FAC005,ISO 9001,Medium,92975,81948,0.8814,1.1,2120
2020-06-01,FAC005,ISO 9001,Medium,92975,77253,0.8309,1.1,2300
2020-07-01,FAC005,ISO 9001,Medium,92975,81970,0.8816,1.1,2300
2020-08-01,FAC005,ISO 9001,Medium,92975,72241,0.777,1.1,2020
2020-09-01,FAC005,ISO 9001,Medium,92975,83275,0.8957,1.1,2230
2020-10-01,FAC005,ISO 9001,Medium,92975,79590,0.856,1.1,2200
2020-11-01,FAC005,ISO 9001,Medium,92975,88836,0.9555,1.1,2380
2020-12-01,FAC005,ISO 9001,Medium,92975,46487,0.5,1.1,1250
2021-01-01,FAC005,ISO 9001,Medium,92975,78238,0.8415,1.1,2120
2021-02-01,FAC005,ISO 9001,Medium,92975,81727,0.879,1.1,2180
2021-03-01,FAC005,ISO 9001,Medium,92975,87696,0.9432,1.1,2150
2021-04-01,FAC005,ISO 9001,Medium,92975,89613,0.9638,1.1,2450
2021-05-01,FAC005,ISO 9001,Medium,92975,77627,0.8349,1.1,2470
2021-06-01,FAC005,ISO 9001,Medium,92975,72715,0.7821,1.1,1870
2021-07-01,FAC005,ISO 9001,Medium,92975,74759,0.8041,1.1,2029
2021-08-01,FAC005,ISO 9001,Medium,92975,67473,0.7257,1.1,2009
2021-09-01,FAC005,ISO 9001,Medium,92975,74600,0.8024,1.1,2140
2021-10-01,FAC005,ISO 9001,Medium,92975,80101,0.8615,1.1,2300
2021-11-01,FAC005,ISO 9001,Medium,92975,75512,0.8122,1.1,2210
2021-12-01,FAC005,ISO 9001,Medium,92975,83143,0.8943,1.1,2400
2022-01-01,FAC005,ISO 9001,Medium,101427,87831,0.866,1.1,2510
2022-02-01,FAC005,ISO 9001,Medium,101427,88104,0.8686,1.1,2630
2022-03-01,FAC005,ISO 9001,Medium,101427,88847,0.876,1.1,2440
2022-04-01,FAC005,ISO 9001,Medium,101427,82835,0.8167,1.1,2260
2022-05-01,FAC005,ISO 9001,Medium,101427,83470,0.823,1.1,2390
2022-06-01,FAC005,ISO 9001,Medium,101427,87440,0.8621,1.1,2400
2022-07-01,FAC005,ISO 9001,Medium,101427,83140,0.8197,1.1,2290
2022-08-01,FAC005,ISO 9001,Medium,101427,88599,0.8735,1.1,2520
2022-09-01,FAC005,ISO 9001,Medium,101427,82868,0.817,1.1,2430
2022-10-01,FAC005,ISO 9001,Medium,101427,50713,0.5,1.1,1410
2022-11-01,FAC005,ISO 9001,Medium,101427,89582,0.8832,1.1,2730
2022-12-01,FAC005,ISO 9001,Medium,101427,89402,0.8814,1.1,2530
2023-01-01,FAC005,ISO 9001,Medium,101427,81427,0.8028,1.1,2180
2023-02-01,FAC005,ISO 9001,Medium,101427,93347,0.9203,1.1,2670
2023-03-01,FAC005,ISO 9001,Medium,101427,87749,0.8651,1.1,2500
2023-04-01,FAC005,ISO 9001,Medium,101427,90285,0.8901,1.1,2710
2023-05-01,FAC005,ISO 9001,Medium,101427,81615,0.8047,1.1,2230
2023-06-01,FAC005,ISO 9001,Medium,101427,82951,0.8178,1.1,2310
2023-07-01,FAC005,ISO 9001,Medium,101427,89148,0.8789,1.1,2530
2023-08-01,FAC005,ISO 9001,Medium,101427,80399,0.7927,1.1,2230
2023-09-01,FAC005,ISO 9001,Medium,101427,88269,0.8703,1.1,2520
2023-10-01,FAC005,ISO 9001,Medium,101427,80070,0.7894,1.1,2440
2023-11-01,FAC005,ISO 9001,Medium,101427,94830,0.935,1.1,2600
2023-12-01,FAC005,ISO 9001,Medium,101427,84722,0.8353,1.1,2360
2024-01-01,FAC005,ISO 9001,Medium,101427,77283,0.762,1.1,2270
2024-02-01,FAC005,ISO 9001,Medium,101427,96961,0.956,1.1,2470
2024-03-01,FAC005,ISO 9001,Medium,101427,78388,0.7729,1.1,2040
2024-04-01,FAC005,ISO 9001,Medium,101427,84915,0.8372,1.1,2570
2024-05-01,FAC005,ISO 9001,Medium,101427,83289,0.8212,1.1,2500
2024-06-01,FAC005,ISO 9001,Medium,101427,84951,0.8376,1.1,2590
2024-07-01,FAC005,ISO 9001,Medium,101427,86734,0.8551,1.1,2340
2024-08-01,FAC005,ISO 9001,Medium,101427,88750,0.875,1.1,2310
2024-09-01,FAC005,ISO 9001,Medium,101427,95712,0.9437,1.1,2480
2024-10-01,FAC005,ISO 9001,Medium,101427,89232,0.8798,1.1,2580
2024-11-01,FAC005,ISO 9001,Medium,101427,90971,0.8969,1.1,2620
2024-12-01,FAC005,ISO 9001,Medium,101427,98154,0.9677,1.1,2850
2025-01-01,FAC005,ISO 9001,Medium,109879,93310,0.8492,1.1,2660
2025-02-01,FAC005,ISO 9001,Medium,109879,87564,0.7969,1.1,2470
2025-03-01,FAC005,ISO 9001,Medium,109879,85924,0.782,1.1,2410
2025-04-01,FAC005,ISO 9001,Medium,109879,92994,0.8463,1.1,2770
2025-05-01,FAC005,ISO 9001,Medium,109879,95769,0.8716,1.1,2580
2025-06-01,FAC005,ISO 9001,Medium,109879,100073,0.9108,1.1,2780
2025-07-01,FAC005,ISO 9001,Medium,109879,95595,0.87,1.1,2620
2025-08-01,FAC005,ISO 9001,Medium,109879,92629,0.843,1.1,2660
2025-09-01,FAC005,ISO 9001,Medium,109879,89082,0.8107,1.1,2630
2025-10-01,FAC005,ISO 9001,Medium,109879,99539,0.9059,1.1,2870
2025-11-01,FAC005,ISO 9001,Medium,109879,91656,0.8342,1.1,2580
2025-12-01,FAC005,ISO 9001,Medium,109879,88401,0.8045,1.1,2440
2016-01-01,FAC006,None,Low,79940,63586,0.7954,1.05,1910
2016-02-01,FAC006,None,Low,79940,63848,0.7987,1.05,1960
2016-03-01,FAC006,None,Low,79940,63173,0.7903,1.05,1920
2016-04-01,FAC006,None,Low,79940,58535,0.7322,1.05,1730
2016-05-01,FAC006,None,Low,79940,51089,0.6391,1.05,1510
2016-06-01,FAC006,None,Low,79940,65233,0.816,1.05,1950
2016-07-01,FAC006,None,Low,79940,66351,0.83,1.05,2080
2016-08-01,FAC006,None,Low,79940,59663,0.7463,1.05,1820
2016-09-01,FAC006,None,Low,79940,55150,0.6899,1.05,1720
2016-10-01,FAC006,None,Low,79940,56360,0.705,1.05,1560
2016-11-01,FAC006,None,Low,79940,64287,0.8042,1.05,2009
2016-12-01,FAC006,None,Low,79940,55671,0.6964,1.05,1710
2017-01-01,FAC006,None,Low,79940,61065,0.7639,1.05,1850
2017-02-01,FAC006,None,Low,79940,62562,0.7826,1.05,1830
2017-03-01,FAC006,None,Low,79940,63142,0.7899,1.05,1700
2017-04-01,FAC006,None,Low,79940,59962,0.7501,1.05,1810
2017-05-01,FAC006,None,Low,79940,53314,0.6669,1.05,1670
2017-06-01,FAC006,None,Low,79940,64270,0.804,1.05,1860
2017-07-01,FAC006,None,Low,79940,62765,0.7852,1.05,1800
2017-08-01,FAC006,None,Low,79940,57779,0.7228,1.05,1760
2017-09-01,FAC006,None,Low,79940,39970,0.5,1.05,1160
2017-10-01,FAC006,None,Low,79940,65585,0.8204,1.05,1930
2017-11-01,FAC006,None,Low,79940,59209,0.7407,1.05,1800
2017-12-01,FAC006,None,Low,79940,60733,0.7597,1.05,1780
2018-01-01,FAC006,None,Low,79940,59589,0.7454,1.05,1910
2018-02-01,FAC006,None,Low,79940,61621,0.7708,1.05,1940
2018-03-01,FAC006,None,Low,79940,56167,0.7026,1.05,1680
2018-04-01,FAC006,None,Low,79940,61598,0.7706,1.05,1710
2018-05-01,FAC006,None,Low,79940,59964,0.7501,1.05,1860
2018-06-01,FAC006,None,Low,79940,53454,0.6687,1.05,1600
2018-07-01,FAC006,None,Low,79940,67320,0.8421,1.05,2060
2018-08-01,FAC006,None,Low,79940,51166,0.6401,1.05,1350
2018-09-01,FAC006,None,Low,79940,59499,0.7443,1.05,1770
2018-10-01,FAC006,None,Low,79940,65151,0.815,1.05,1910
2018-11-01,FAC006,None,Low,79940,58285,0.7291,1.05,1720
2018-12-01,FAC006,None,Low,79940,61150,0.7649,1.05,1840
2019-01-01,FAC006,None,Low,87934,43967,0.5,1.05,1280
2019-02-01,FAC006,None,Low,87934,64771,0.7366,1.05,1890
2019-03-01,FAC006,None,Low,87934,66620,0.7576,1.05,2080
2019-04-01,FAC006,None,Low,87934,64021,0.7281,1.05,1770
2019-05-01,FAC006,None,Low,87934,61789,0.7027,1.05,1810
2019-06-01,FAC006,None,Low,87934,73507,0.8359,1.05,2290
2019-07-01,FAC006,None,Low,87934,69158,0.7865,1.05,2170
2019-08-01,FAC006,None,Low,87934,75957,0.8638,1.05,2290
2019-09-01,FAC006,None,Low,87934,66171,0.7525,1.05,2050
2019-10-01,FAC006,None,Low,87934,65469,0.7445,1.05,1900
2019-11-01,FAC006,None,Low,87934,65380,0.7435,1.05,1890
2019-12-01,FAC006,None,Low,87934,57914,0.6586,1.05,1700
2020-01-01,FAC006,None,Low,87934,74811,0.8508,1.05,2350
2020-02-01,FAC006,None,Low,87934,68504,0.779,1.05,2070
2020-03-01,FAC006,None,Low,87934,61486,0.6992,1.05,1830
2020-04-01,FAC006,None,Low,87934,69102,0.7858,1.05,2020
2020-05-01,FAC006,None,Low,87934,69026,0.785,1.05,2100
2020-06-01,FAC006,None,Low,87934,43967,0.5,1.05,1350
2020-07-01,FAC006,None,Low,87934,63680,0.7242,1.05,1660
2020-08-01,FAC006,None,Low,87934,62295,0.7084,1.05,1980
2020-09-01,FAC006,None,Low,87934,43967,0.5,1.05,1270
2020-10-01,FAC006,None,Low,87934,65189,0.7413,1.05,1920
2020-11-01,FAC006,None,Low,87934,63020,0.7167,1.05,1910
2020-12-01,FAC006,None,Low,87934,67109,0.7632,1.05,1950
2021-01-01,FAC006,None,Low,87934,67640,0.7692,1.05,2120
2021-02-01,FAC006,None,Low,87934,70532,0.8021,1.05,2029
2021-03-01,FAC006,None,Low,87934,65275,0.7423,1.05,1890
2021-04-01,FAC006,None,Low,87934,65007,0.7393,1.05,1870
2021-05-01,FAC006,None,Low,87934,66372,0.7548,1.05,1860
2021-06-01,FAC006,None,Low,87934,75152,0.8546,1.05,2230
2021-07-01,FAC006,None,Low,87934,43967,0.5,1.05,1310
2021-08-01,FAC006,None,Low,87934,66707,0.7586,1.05,2300
2021-09-01,FAC006,None,Low,87934,67396,0.7664,1.05,2140
2021-10-01,FAC006,None,Low,87934,65678,0.7469,1.05,1920
2021-11-01,FAC006,None,Low,87934,69757,0.7933,1.05,2070
2021-12-01,FAC006,None,Low,87934,75777,0.8617,1.05,2420
2022-01-01,FAC006,None,Low,95928,68492,0.714,1.05,1930
2022-02-01,FAC006,None,Low,95928,84200,0.8777,1.05,2360
2022-03-01,FAC006,None,Low,95928,67507,0.7037,1.05,1770
2022-04-01,FAC006,None,Low,95928,74797,0.7797,1.05,2230
2022-05-01,FAC006,None,Low,95928,72209,0.7527,1.05,2190
2022-06-01,FAC006,None,Low,95928,65660,0.6845,1.05,2020
2022-07-01,FAC006,None,Low,95928,68363,0.7126,1.05,1930
2022-08-01,FAC006,None,Low,95928,79184,0.8255,1.05,2340
2022-09-01,FAC006,None,Low,95928,65874,0.6867,1.05,1810
2022-10-01,FAC006,None,Low,95928,66467,0.6929,1.05,2140
2022-11-01,FAC006,None,Low,95928,69700,0.7266,1.05,2060
2022-12-01,FAC006,None,Low,95928,70764,0.7377,1.05,2100
2023-01-01,FAC006,None,Low,95928,68282,0.7118,1.05,2170
2023-02-01,FAC006,None,Low,95928,70018,0.7299,1.05,2080
2023-03-01,FAC006,None,Low,95928,66859,0.697,1.05,2070
2023-04-01,FAC006,None,Low,95928,74378,0.7754,1.05,1900
2023-05-01,FAC006,None,Low,95928,80736,0.8416,1.05,2440
2023-06-01,FAC006,None,Low,95928,66815,0.6965,1.05,1970
2023-07-01,FAC006,None,Low,95928,77039,0.8031,1.05,2370
2023-08-01,FAC006,None,Low,95928,68579,0.7149,1.05,2140
2023-09-01,FAC006,None,Low,95928,72973,0.7607,1.05,2250
2023-10-01,FAC006,None,Low,95928,72925,0.7602,1.05,2300
2023-11-01,FAC006,None,Low,95928,81040,0.8448,1.05,2350
2023-12-01,FAC006,None,Low,95928,69374,0.7232,1.05,2310
2024-01-01,FAC006,None,Low,95928,79090,0.8245,1.05,2420
2024-02-01,FAC006,None,Low,95928,74074,0.7722,1.05,2160
2024-03-01,FAC006,None,Low,95928,66473,0.6929,1.05,1860
